Name,measurement_method,normalised_name,raw_value,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
Ta-C:H,el_mylogic,Fc1ccc(-c2nc(-c3c(F)cccc3F)[nH]c2-c2ccncc2)cc1,2.4,14.175355253212397,-0.7169588267405722,14.175355253212397,0.06179374527588788,0.5495290220546221,351.3310000000001,339.23500000000007,351.098332044,128.0,0.0,0.14399520461502147,-0.33725969880217094,0.33725969880217094,0.14399520461502147,0.7307692307692307,1.3846153846153846,2.0384615384615383,19.14641432970617,10.063100206573818,2.194389818990799,-2.0238490002652276,2.3389761376370273,-1.9104962416661573,5.807450674357898,0.5876760206823979,1.9506505451812712,1037.3689136361209,18.0956473593183,13.379173571113485,13.379173571113485,12.631030293135236,7.839959161266625,7.839959161266625,5.648457433699154,5.648457433699154,3.9900319453930946,3.9900319453930946,2.7598167265631472,2.7598167265631472,-3.4099999999999993,1433774.9784703024,16.07981114857018,6.477697812914164,2.8570568162995937,146.74774832937504,4.9839785209472085,23.276067021137614,0.0,0.0,0.0,0.0,4.9839785209472085,18.155223663971668,0.0,0.0,6.06636706846161,48.53093654769288,23.520590126620146,16.95130748139392,13.171245143024459,0.0,0.0,14.951935562841626,0.0,0.0,0.0,84.44265328251834,0.0,33.90261496278784,0.0,13.171245143024459,0.0,0.0,14.951935562841626,0.0,17.451662523137685,0.0,66.99099075938065,0.0,33.90261496278784,0.0,41.57,11.63444168209179,13.171245143024459,0.0,17.20507683074282,16.95130748139392,5.563451491696996,30.33183534230805,36.6591554170726,0.0,14.951935562841626,0.0,41.61694976568579,0.0,11.370690757771836,0.0,2.1610779898379113,-1.7516437623156584,12.892663428242434,3.210261820777694,0.0,0.0,0.0,26.0,1.0,3.0,0.0,0.0,0.0,2.0,2.0,4.0,2.0,1.0,6.0,3.0,0.0,0.0,0.0,4.0,5.223000000000003,92.56469999999999,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Galactose,el_cde_tables,OC[C@@H](O)[C@H](O)[C@H](O)[C@@H](O)C=O,3.7,9.896426209372638,-1.7873611111111114,9.896426209372638,0.025774754346183038,0.28163781073046734,180.156,168.05999999999997,180.063388104,72.0,0.0,0.1507548295166195,-0.39357913291077384,0.39357913291077384,0.1507548295166195,1.0833333333333333,1.5833333333333333,1.9166666666666667,16.38943104556976,10.046436015003836,2.288811228254965,-2.219333915851844,2.0239645836161593,-2.458291756082712,5.562220399373285,-0.1359364380504993,4.070579536848795,138.0,9.723614639131599,6.23817439509833,6.23817439509833,5.540111220059325,3.3263072091981956,3.3263072091981956,2.3577820542431085,2.3577820542431085,1.4205301194696338,1.4205301194696338,0.6181226000118402,0.6181226000118402,-0.53,358.753229562491,11.47,5.175013037303056,2.8388089924448727,68.69665246083639,30.327174158275348,24.41586555099321,6.286160523129555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.606881964512918,30.327174158275348,6.286160523129555,0.0,0.0,0.0,24.41586555099321,6.606881964512918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.8415450128392,4.794537184071822,0.0,0.0,0.0,0.0,0.0,0.0,118.22,31.022747515506126,4.794537184071822,0.0,6.286160523129555,0.0,0.0,0.0,0.0,0.0,0.0,25.532636974203527,0.0,0.0,9.896426209372638,43.53638652683296,0.0,0.0,0.0,-6.8393641345427065,-0.7601152683295536,0.0,0.8333333333333334,12.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,6.0,5.0,0.0,0.0,0.0,0.0,-3.3788,37.177,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NbOx-04,el_mylogic,COc1cc2c(cc1O)C(CCc1ccc(Cl)cc1)N(C)CC2,2.26,10.128163547711708,0.22041011971567492,10.128163547711708,0.22041011971567492,0.9102803365260965,331.8430000000001,309.66700000000003,331.133906624,122.0,0.0,0.16027258468331937,-0.5042470950108016,0.5042470950108016,0.16027258468331937,1.2608695652173914,2.0,2.6956521739130435,35.49569150290834,9.886075726112697,2.2574718243901573,-2.347959789463693,2.382735322823892,-2.3206428142372415,6.30083146466294,0.21812884773207347,1.817979008586545,684.5141226389408,16.396976746569035,13.55051896354658,14.306447909565035,11.079718698118981,7.926699670884739,8.304664143893966,6.134417400655577,6.570853181127562,4.68531489017096,4.937291205510445,3.337262455670843,3.4632506133405854,-1.7099999999999995,187622.15543355956,16.158490172173398,6.812694462248205,3.4601752662527563,142.00813985159598,9.843390348640755,0.0,11.49902366656781,0.0,0.0,0.0,4.899909730850478,0.0,0.0,0.0,23.733674027155736,67.26595960039265,17.60923054880186,7.109797541277533,9.843390348640755,11.600939890232516,0.0,4.899909730850478,0.0,25.30430569792599,20.7022259298673,58.11119019960197,0.0,11.49902366656781,4.736862953800049,0.0,11.49902366656781,11.600939890232516,30.708663055558482,12.841643245852019,0.0,29.153016927164956,36.39820241076966,5.022633313741326,0.0,0.0,32.7,0.0,5.106527394840706,0.0,5.749511833283905,11.791352662431866,30.82985458843193,16.690354475090988,7.109797541277533,24.26546827384644,24.08031585045089,16.337802844032566,5.237519755229302,5.9487392115456865,2.365245951261163,10.89751300015952,3.775487720808489,0.7803678126693994,12.196909334619471,2.9813751076264605,1.0200535924246243,3.741232958100327,0.3684210526315789,23.0,1.0,3.0,0.0,1.0,1.0,2.0,0.0,2.0,3.0,1.0,4.0,4.0,0.0,0.0,0.0,3.0,4.216000000000004,93.50680000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pyridine,el_cde_tables,c1ccncc1,1.507,3.7847222222222223,1.75,3.7847222222222223,1.75,0.4531479654842905,79.10199999999998,74.062,79.04219916,30.0,0.0,0.02672876829526118,-0.264736970888988,0.264736970888988,0.02672876829526118,0.8333333333333334,1.5,1.6666666666666667,14.597243061746529,10.51881465602454,1.5802944386426925,-1.6965670219787745,1.732473300656734,-1.5825292175016334,4.877321733390166,1.3309892913747265,3.000000000000001,75.86113958768547,4.242640687119286,3.333964941448087,3.333964941448087,3.0,1.8497311128276561,1.8497311128276561,1.024563864689584,1.024563864689584,0.5664874085517706,0.5664874085517706,0.31260202740993526,0.31260202740993526,-0.8500000000000001,34.3994618804395,3.3441747572815532,1.5525827127910268,0.5490008483363183,36.651051100443475,0.0,0.0,0.0,0.0,0.0,0.0,4.9839785209472085,0.0,0.0,0.0,6.06636706846161,12.13273413692322,12.393687143226153,0.0,0.0,0.0,0.0,4.9839785209472085,0.0,0.0,0.0,30.592788348610984,0.0,0.0,0.0,0.0,0.0,0.0,4.9839785209472085,0.0,0.0,0.0,30.592788348610984,0.0,0.0,0.0,12.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.393687143226153,18.19910120538483,4.9839785209472085,0.0,0.0,0.0,3.7847222222222223,0.0,0.0,0.0,5.715277777777778,3.5,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0816,24.236999999999995,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
o-chloroaniline,el_mylogic,Nc1ccccc1Cl,1.437,5.583672839506172,0.6180555555555558,5.583672839506172,0.6180555555555558,0.5297860823199099,127.574,121.52599999999998,127.01887687199999,42.0,0.0,0.06349140772126322,-0.3975229646084394,0.3975229646084394,0.06349140772126322,1.25,1.875,2.25,35.49569096487085,10.31868908009491,1.8682855194528,-1.9088857196714626,2.1487388504962337,-1.8213619829339673,6.325028955244609,1.6847747717247512,3.134861511345448,164.63833891467198,5.983127663125442,4.264715818957356,5.020644764975811,3.804530452640311,2.3050076402890527,2.68297211329828,1.5215129447222733,1.9287130714628793,0.905222602992125,1.24942865089786,0.47509596661911196,0.6108293421993141,-0.6900000000000002,72.49526582754562,5.446798905608755,2.052669547891518,0.9279652875317153,53.07456004339135,5.733667477162185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.733674027155736,12.13273413692322,0.0,10.710019588424888,0.0,17.28832616491608,0.0,0.0,0.0,0.0,5.733667477162185,29.288101587587768,0.0,0.0,5.733667477162185,5.687386274683562,0.0,11.600939890232516,0.0,0.0,0.0,0.0,24.26546827384644,5.022633313741326,0.0,0.0,26.02,0.0,0.0,0.0,0.0,10.710019588424888,0.0,0.0,12.13273413692322,12.13273413692322,0.0,17.3346073673947,0.0,5.583672839506172,0.0,0.6180555555555558,6.0213580246913585,0.0,7.221358024691358,0.0,0.0,0.0,0.0,8.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.9222,35.86440000000001,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TeO2,el_mylogic,O=[Te]=O,2.2,8.504999999999999,-2.03,8.504999999999999,2.03,0.4419039382622715,159.59799999999998,159.59799999999998,161.89605364000002,18.0,0.0,,,,,1.3333333333333333,1.3333333333333333,1.3333333333333333,,,,,,,,,3.2659863237109046,23.774437510817343,2.7071067811865475,1.2247448713915892,3.555109368453557,1.4142135623730951,0.3333333333333334,2.2360679774997902,0.0680413817439772,0.4564354645876386,0.0,0.0,0.0,0.0,0.38961038961038946,2.7548875021634682,3.389610389610389,2.389610389610389,2.3896103896103904,27.662276756143093,0.0,0.0,0.0,0.0,0.0,27.100708655731495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.208794940875087,20.891913714856408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.891913714856408,6.208794940875087,0.0,0.0,0.0,0.0,0.0,0.0,34.14,20.891913714856408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.208794940875087,17.009999999999998,-2.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,-0.6184000000000001,7.126999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C60,el_mylogic,CCCCNC(=O)[C@@H](CC(=O)[C@H](CC1CCCCC1)NC(=O)[C@H](Cc2[nH]cnc2)NC(=O)[C@H](Cc3ccccc3)C[S](=O)(=O)C(C)(C)C)C(C)C,1.517,14.204960974962171,-3.702986842540757,14.204960974962171,0.005279493124946022,0.13757913075839381,728.013,666.5250000000002,727.4342556720001,284.0,0.0,0.24306444145282674,-0.35584533943980706,0.35584533943980706,0.24306444145282674,0.9215686274509803,1.588235294117647,2.176470588235294,32.22808453346609,9.812728416494144,2.370871252138134,-2.2974215384785257,2.2882075537932964,-2.5460213387539743,7.922792133192284,-0.13439936255864282,1.8913177812300348,1497.985651092246,37.60587275993918,31.502893283637256,32.31938986456498,24.106394262861507,18.754452191846717,20.406717418166874,15.589017664612072,18.376591621544126,10.052295978022654,12.759522502511846,6.564827760310687,7.863770922334675,-3.54,75956967944.0235,41.877227447455574,19.9007072153586,13.50614665845527,304.7808113386764,20.9343443329662,6.041840829147961,15.62049808278244,17.721539188054518,0.0,0.0,19.178148736287287,13.401775505276145,0.0,0.0,89.62797667893598,57.43294005186968,37.19507726438752,28.786943010038243,27.595945720616225,33.342037270836954,0.0,25.91832285391341,23.671624184645573,129.00216516184332,12.297610012659364,54.11337847523112,0.0,0.0,15.950365812018994,0.0,0.0,0.0,71.01885228481565,41.85704511855681,23.671624184645573,110.58719729102329,42.85599898868567,0.0,0.0,0.0,167.19,56.07098240570357,27.595945720616225,0.0,42.78870163681726,18.659506023687047,50.50920285217907,6.3273200747645415,26.96805517068495,51.103046941379915,25.91832285391341,0.0,25.642165119531818,0.0,62.505455227156816,8.82682900214554,1.3926487659735833,-3.2014894721273492,7.241672618658079,10.693974808001144,11.268397439867798,-3.702986842540757,0.6666666666666666,51.0,4.0,11.0,1.0,0.0,1.0,1.0,1.0,2.0,7.0,4.0,12.0,20.0,1.0,0.0,1.0,3.0,5.112100000000006,200.3905999999993,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
SLH,el_cde_text,C1CCC2CN(C(CC2C1)CNC(CC3=CN=CN3)C(=O)S)C(=O)CCNC4=CC=CC=C4,1.34,13.270934100649407,-0.4078129850736065,13.270934100649407,0.10233838288401742,0.4011598746366824,469.6550000000002,434.3750000000002,469.25114635999995,178.0,0.0,0.2241431090755288,-0.3845276794612092,0.3845276794612092,0.2241431090755288,1.1818181818181819,1.9696969696969697,2.696969696969697,32.116949682909976,9.7250915040094,2.383004676738787,-2.4637319012619447,2.382703703827642,-2.555536248396335,7.963384659362867,-0.13720775385343903,1.3709130710429578,891.4669374207556,23.045394827624126,19.080058140378963,19.97448533137888,16.09735678832402,12.116955391077827,12.564168986577783,9.363086494481301,9.803859570063517,7.152285218508126,7.463958849216763,5.367222590018193,5.549796775853249,-2.3199999999999994,45581306.77113233,23.825333190401768,11.699572691778027,6.604133713800869,201.08238615171774,20.517465459810346,0.0,0.0,11.022456659537227,0.0,0.0,9.589074368143644,4.9839785209472085,0.0,12.628789148012991,37.46156607416286,36.81018947509802,56.0959111338828,12.369160903912501,9.589074368143644,29.33863208223378,0.0,20.184655376751223,11.835812092322787,57.02943301877799,24.951057821744055,48.54992698353413,0.0,0.0,10.633577208012662,5.687386274683562,0.0,12.628789148012991,57.60827430831577,16.00989599106965,11.835812092322787,44.218857732404516,42.85599898868567,0.0,0.0,0.0,90.12,6.041840829147961,9.589074368143644,0.0,17.064297488685185,37.766968149999954,24.34689229837061,25.683286491704038,12.524163646377618,30.33183534230805,38.13023312877055,0.0,0.0,4.096146733919806,34.587118418142005,6.561093751761522,1.9252340552241698,1.4719535227790397,9.680347788627769,10.346197732556977,2.054130219210937,0.0,0.56,33.0,3.0,7.0,1.0,1.0,2.0,1.0,1.0,2.0,5.0,4.0,8.0,10.0,1.0,1.0,2.0,4.0,3.276300000000001,133.19009999999997,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tert-butyl benzene,el_cde_tables,CC(C)(C)c1ccccc1,1.45704,2.224537037037037,0.2929166666666665,2.224537037037037,0.2929166666666665,0.5114006703774442,134.22199999999998,120.10999999999997,134.109550448,54.0,0.0,-0.013185421336817146,-0.06224804505884843,0.06224804505884843,0.013185421336817146,0.9,1.4,1.7,14.155053549200233,9.872663875210776,2.107334848194777,-2.175326969617501,2.200996297829458,-2.0951078906402802,5.214575082366548,0.5900845483530642,2.9660431785816628,191.02833704135648,7.612884175122366,6.886751345948131,6.886751345948131,4.605171715522539,3.66068360252296,3.66068360252296,3.6160254037844393,3.6160254037844393,1.639814472133079,1.639814472133079,0.9381528525526742,0.9381528525526742,-0.78,165.63732925805002,7.328459869848157,2.4517901863265905,1.598288065805947,62.89117157708339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.10304694137992,10.978441961093775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.186202068468653,0.0,35.89528683400505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.41499046939678,0.0,26.334663090768867,30.33183534230805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.41499046939678,0.0,5.563451491696996,0.0,0.0,51.10304694137992,0.0,0.0,0.0,0.0,0.0,1.6910648148148149,0.0,10.55199074074074,0.0,6.673611111111112,0.0,0.4,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.9841000000000015,45.14200000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chrysotile,el_cde_text,O.[Mg++].[Mg++].[Mg++].O[Si]([O-])([O-])[O-].O[Si]([O-])([O-])[O-],1.543,8.6875,-5.361111111111111,8.6875,0.0,0.40433935078902095,277.11,273.07800000000003,275.894509868,72.0,0.0,2.0,-0.8609087956927383,2.0,0.8609087956927383,0.5714285714285714,0.5714285714285714,0.5714285714285714,,,,,,,,,-1.7777777669135803e-08,61.03830640231606,9.0,6.965237277342737,13.207877964462023,4.0,1.6719584668915473,5.015875400674641,1.0477225575051663,3.1431676725154984,0.0,0.0,0.0,0.0,2.3724675324675326,28.09640474436812,35.96144536582546,15.37246753246753,456.61890155911374,129.77305365925372,43.841547573160625,0.0,0.0,0.0,0.0,69.15837510671936,0.0,0.0,0.0,18.095912218397604,0.0,0.0,0.0,0.0,43.841547573160625,87.25428732511698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.774016802959444,0.0,0.0,0.0,102.32181809531816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.32000000000002,18.095912218397604,0.0,0.0,74.63456694260073,0.0,0.0,0.0,0.0,0.0,0.0,38.36535573727926,0.0,0.0,66.11111111111111,0.0,0.0,0.0,0.0,0.0,0.0,-10.722222222222221,0.0,14.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,-10.976699999999997,36.821400000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
